customer_id,month,storage_used_tb
874,11,7.22
874,12,8.0
875,1,0.14
875,2,0.75
875,3,1.09
875,4,1.46
875,5,2.18
875,6,3.11
875,7,3.95
875,8,4.2
875,9,4.39
875,10,4.9
875,11,5.36
875,12,6.07
876,1,0.24
876,2,1.03
876,3,1.36
876,4,2.03
876,5,2.35
876,6,2.52
876,7,2.68
876,8,2.97
876,9,3.07
876,10,3.71
876,11,3.94
876,12,4.47
877,1,0.15
877,2,0.64
877,3,1.52
877,4,1.97
877,5,2.11
877,6,3.06
877,7,3.72
877,8,4.5
877,9,4.73
877,10,4.94
877,11,5.87
877,12,6.22
878,1,0.92
878,2,1.74
878,3,2.35
878,4,3.12
878,5,3.59
878,6,3.92
878,7,4.03
878,8,4.18
878,9,4.41
878,10,5.02
878,11,5.91
878,12,6.32
879,1,0.48
879,2,0.88
879,3,1.69
879,4,2.08
879,5,2.73
879,6,3.66
879,7,4.58
879,8,5.04
879,9,5.72
879,10,5.92
879,11,6.16
879,12,7.01
880,1,0.1
880,2,0.97
880,3,1.43
880,4,1.81
880,5,2.19
880,6,3.11
880,7,3.25
880,8,3.93
880,9,4.05
880,10,4.85
880,11,5.19
880,12,5.84
881,1,0.62
881,2,1.19
881,3,1.42
881,4,2.1
881,5,2.95
881,6,3.47
881,7,4.36
881,8,4.99
881,9,5.28
881,10,5.68
881,11,6.36
881,12,6.61
882,1,0.24
882,2,0.83
882,3,1.15
882,4,2.04
882,5,2.25
882,6,2.96
882,7,3.53
882,8,3.64
882,9,4.39
882,10,4.54
882,11,4.99
882,12,5.52
883,1,0.92
883,2,1.63
883,3,2.56
883,4,3.14
883,5,3.7
883,6,4.31
883,7,4.62
883,8,4.91
883,9,5.61
883,10,6.44
883,11,7.18
883,12,7.96
884,1,0.27
884,2,0.91
884,3,1.84
884,4,2.38
884,5,3.08
884,6,3.3
884,7,3.88
884,8,4.03
884,9,4.32
884,10,4.86
884,11,5.62
884,12,6.48
885,1,0.58
885,2,1.15
885,3,1.93
885,4,2.25
885,5,2.89
885,6,3.83
885,7,4.01
885,8,4.28
885,9,4.48
885,10,5.15
885,11,5.44
885,12,5.74
886,1,0.27
886,2,0.45
886,3,1.36
886,4,1.5
886,5,1.96
886,6,2.18
886,7,3.02
886,8,3.39
886,9,3.51
886,10,3.92
886,11,4.78
886,12,5.51
887,1,0.77
887,2,1.52
887,3,2.21
887,4,3.13
887,5,3.72
887,6,4.36
887,7,4.66
887,8,5.61
887,9,5.89
887,10,6.59
887,11,7.11
887,12,7.8
888,1,0.3
888,2,1.05
888,3,1.2
888,4,2.03
888,5,2.61
888,6,3.25
888,7,4.08
888,8,4.69
888,9,5.25
888,10,5.96
888,11,6.56
888,12,7.1
889,1,0.35
889,2,0.9
889,3,1.01
889,4,1.94
889,5,2.33
889,6,2.73
889,7,3.19
889,8,3.53
889,9,3.89
889,10,4.73
889,11,5.6
889,12,6.11
890,1,0.14
890,2,0.61
890,3,1.05
890,4,1.55
890,5,1.89
890,6,2.45
890,7,2.6
890,8,3.43
890,9,4.0
890,10,4.65
890,11,5.59
890,12,6.51
891,1,0.57
891,2,1.52
891,3,1.72
891,4,1.94
891,5,2.29
891,6,2.94
891,7,3.43
891,8,3.72
891,9,4.37
891,10,4.87
891,11,5.65
891,12,6.25
892,1,0.31
892,2,0.42
892,3,0.74
892,4,1.24
892,5,1.37
892,6,1.68
892,7,1.79
892,8,2.75
892,9,3.23
892,10,3.34
892,11,3.67
892,12,3.86
893,1,0.89
893,2,1.63
893,3,2.25
893,4,2.76
893,5,3.55
893,6,4.05
893,7,4.93
893,8,5.62
893,9,5.91
893,10,6.02
893,11,6.17
893,12,6.42
894,1,0.75
894,2,1.71
894,3,2.64
894,4,2.89
894,5,3.74
894,6,4.64
894,7,5.06
894,8,5.61
894,9,5.77
894,10,6.37
894,11,6.68
894,12,6.9
895,1,0.16
895,2,0.45
895,3,1.16
895,4,1.71
895,5,2.35
895,6,3.25
895,7,3.4
895,8,3.86
895,9,4.72
895,10,5.59
895,11,5.7
895,12,6.49
896,1,0.17
896,2,0.93
896,3,1.31
896,4,2.27
896,5,2.51
896,6,2.83
896,7,3.74
896,8,4.33
896,9,5.08
896,10,6.02
896,11,6.67
896,12,7.08
897,1,0.8
897,2,1.53
897,3,2.13
897,4,2.67
897,5,3.35
897,6,4.0
897,7,4.95
897,8,5.36
897,9,6.09
897,10,6.46
897,11,6.88
897,12,7.24
898,1,0.84
898,2,1.44
898,3,2.32
898,4,2.98
898,5,3.79
898,6,4.07
898,7,4.78
898,8,4.93
898,9,5.07
898,10,5.81
898,11,6.42
898,12,7.21
899,1,0.3
899,2,0.71
899,3,1.12
899,4,1.98
899,5,2.6
899,6,2.72
899,7,3.23
899,8,3.92
899,9,4.35
899,10,5.18
899,11,6.03
899,12,6.86
900,1,0.84
900,2,1.58
900,3,2.22
900,4,2.43
900,5,3.17
900,6,3.79
900,7,3.96
900,8,4.82
900,9,5.66
900,10,6.33
900,11,7.22
900,12,7.74
901,1,0.38
901,2,1.24
901,3,1.74
901,4,2.26
901,5,3.11
901,6,3.35
901,7,3.57
901,8,4.03
901,9,4.92
901,10,5.85
901,11,6.78
901,12,6.98
902,1,0.98
902,2,1.17
902,3,1.76
902,4,2.03
902,5,2.99
902,6,3.82
902,7,4.22
902,8,4.41
902,9,4.94
902,10,5.12
902,11,5.9
902,12,6.13
903,1,0.66
903,2,1.04
903,3,1.31
903,4,1.8
903,5,2.47
903,6,2.75
903,7,3.12
903,8,3.28
903,9,3.48
903,10,4.2
903,11,4.47
903,12,5.41
904,1,0.78
904,2,1.18
904,3,1.82
904,4,2.26
904,5,2.63
904,6,2.96
904,7,3.08
904,8,3.47
904,9,4.08
904,10,4.6
904,11,5.18
904,12,5.47
905,1,0.87
905,2,1.12
905,3,1.65
905,4,2.58
905,5,2.76
905,6,2.87
905,7,3.37
905,8,3.85
905,9,4.25
905,10,4.38
905,11,4.81
905,12,5.63
906,1,0.11
906,2,0.78
906,3,1.64
906,4,1.76
906,5,2.33
906,6,2.78
906,7,3.18
906,8,3.42
906,9,3.66
906,10,4.02
906,11,4.85
906,12,5.52
907,1,0.24
907,2,1.11
907,3,1.62
907,4,2.44
907,5,2.77
907,6,3.33
907,7,4.29
907,8,4.65
907,9,5.61
907,10,5.75
907,11,5.91
907,12,6.36
908,1,0.22
908,2,0.61
908,3,1.2
908,4,1.51
908,5,2.24
908,6,3.08
908,7,3.64
908,8,4.53
908,9,5.23
908,10,5.93
908,11,6.8
908,12,7.19
909,1,0.15
909,2,0.75
909,3,0.99
909,4,1.62
909,5,1.96
909,6,2.39
909,7,2.68
909,8,2.8
909,9,3.41
909,10,4.16
909,11,5.07
909,12,5.19
910,1,0.53
910,2,1.2
910,3,2.1
910,4,2.39
910,5,2.8
910,6,3.0
910,7,3.72
910,8,4.66
910,9,5.17
910,10,5.73
910,11,6.2
910,12,6.31
911,1,0.75
911,2,1.0
911,3,1.6
911,4,2.14
911,5,2.4
911,6,2.99
911,7,3.24
911,8,3.56
911,9,3.67
911,10,4.0
911,11,4.45
911,12,5.1
912,1,0.2
912,2,0.61
912,3,0.79
912,4,1.31
912,5,1.65
912,6,2.49
912,7,2.62
912,8,3.28
912,9,4.26
912,10,5.13
912,11,5.94
912,12,6.78
913,1,0.55
913,2,0.96
913,3,1.23
913,4,1.7
913,5,2.44
913,6,3.12
913,7,3.76
913,8,4.22
913,9,4.33
913,10,4.58
913,11,4.69
913,12,5.29
914,1,0.94
914,2,1.51
914,3,2.43
914,4,3.14
914,5,3.65
914,6,3.79
914,7,4.16
914,8,4.62
914,9,5.56
914,10,5.95
914,11,6.81
914,12,7.17
915,1,0.13
915,2,0.7
915,3,1.24
915,4,2.12
915,5,2.39
915,6,2.92
915,7,3.07
915,8,3.87
915,9,4.15
915,10,4.52
915,11,4.7
915,12,5.49
916,1,0.55
916,2,0.91
916,3,1.13
916,4,1.9
916,5,2.02
916,6,2.74
916,7,3.21
916,8,3.35
916,9,4.14
916,10,4.67
916,11,5.52
916,12,5.89
917,1,0.22
917,2,0.4
917,3,1.17
917,4,1.48
917,5,2.43
917,6,3.31
917,7,4.27
917,8,5.15
917,9,5.67
917,10,6.52
917,11,6.74
917,12,7.14
918,1,0.82
918,2,1.36
918,3,1.76
918,4,2.11
918,5,2.48
918,6,2.76
918,7,3.01
918,8,3.67
918,9,4.29
918,10,5.23
918,11,6.04
918,12,6.45
919,1,0.31
919,2,1.14
919,3,1.44
919,4,1.57
919,5,2.47
919,6,3.17
919,7,3.49
919,8,3.76
919,9,4.36
919,10,4.48
919,11,5.37
919,12,6.03
920,1,0.34
920,2,0.66
920,3,0.87
920,4,1.39
920,5,1.6
920,6,2.38
920,7,2.64
920,8,3.4
920,9,3.62
920,10,3.88
920,11,4.66
920,12,4.96
921,1,0.75
921,2,1.63
921,3,1.74
921,4,2.04
921,5,2.69
921,6,3.36
921,7,3.58
921,8,4.12
921,9,4.69
921,10,5.42
921,11,6.22
921,12,6.91
922,1,0.97
922,2,1.72
922,3,1.84
922,4,2.5
922,5,2.72
922,6,3.19
922,7,3.95
922,8,4.08
922,9,4.91
922,10,5.26
922,11,6.13
922,12,6.94
923,1,0.44
923,2,1.05
923,3,1.72
923,4,2.26
923,5,2.96
923,6,3.46
923,7,3.72
923,8,3.95
923,9,4.53
923,10,4.79
923,11,5.45
923,12,5.96
924,1,0.91
924,2,1.65
924,3,1.88
924,4,2.36
924,5,2.75
924,6,3.72
924,7,4.57
924,8,5.08
924,9,5.93
924,10,6.48
924,11,7.17
924,12,7.28
925,1,0.73
925,2,1.45
925,3,1.74
925,4,2.37
925,5,2.85
925,6,3.6
925,7,4.54
925,8,4.8
925,9,5.09
925,10,5.98
925,11,6.75
925,12,7.42
926,1,0.48
926,2,1.35
926,3,1.96
926,4,2.13
926,5,2.28
926,6,3.15
926,7,3.34
926,8,3.85
926,9,4.23
926,10,4.94
926,11,5.67
926,12,6.45
927,1,0.66
927,2,1.19
927,3,1.3
927,4,1.42
927,5,2.33
927,6,3.23
927,7,3.48
927,8,3.76
927,9,4.6
927,10,5.38
927,11,5.97
927,12,6.32
928,1,0.17
928,2,0.61
928,3,1.24
928,4,1.77
928,5,2.44
928,6,2.75
928,7,3.33
928,8,3.63
928,9,4.37
928,10,5.05
928,11,5.99
928,12,6.66
929,1,0.95
929,2,1.62
929,3,2.23
929,4,3.04
929,5,3.51
929,6,3.9
929,7,4.06
929,8,4.63
929,9,5.25
929,10,5.48
929,11,6.14
929,12,6.31
930,1,0.12
930,2,0.26
930,3,0.43
930,4,0.83
930,5,1.24
930,6,1.35
930,7,2.11
930,8,2.87
930,9,3.22
930,10,3.74
930,11,3.86
930,12,4.15
931,1,0.59
931,2,1.29
931,3,1.83
931,4,2.35
931,5,2.68
931,6,3.04
931,7,3.91
931,8,4.03
931,9,4.86
931,10,5.38
931,11,5.63
931,12,5.86
932,1,0.42
932,2,0.73
932,3,1.25
932,4,1.7
932,5,1.97
932,6,2.67
932,7,3.44
932,8,3.89
932,9,4.8
932,10,5.6
932,11,5.74
932,12,6.58
933,1,0.24
933,2,1.15
933,3,1.96
933,4,2.59
933,5,2.8
933,6,3.36
933,7,3.78
933,8,4.32
933,9,4.71
933,10,5.65
933,11,6.32
933,12,7.24
934,1,0.48
934,2,0.9
934,3,1.53
934,4,2.44
934,5,2.73
934,6,3.06
934,7,3.75
934,8,4.28
934,9,4.54
934,10,4.86
934,11,5.6
934,12,6.21
935,1,0.62
935,2,1.55
935,3,1.82
935,4,2.14
935,5,2.58
935,6,3.35
935,7,4.13
935,8,4.59
935,9,5.46
935,10,5.82
935,11,6.19
935,12,6.47
936,1,0.32
936,2,1.21
936,3,2.06
936,4,3.03
936,5,3.42
936,6,4.28
936,7,5.18
936,8,5.81
936,9,5.92
936,10,6.54
936,11,7.2
936,12,7.73
937,1,0.87
937,2,1.45
937,3,2.42
937,4,2.79
937,5,3.55
937,6,4.01
937,7,4.58
937,8,4.7
937,9,5.22
937,10,5.59
937,11,6.3
937,12,7.06
938,1,0.5
938,2,0.71
938,3,1.21
938,4,1.71
938,5,1.83
938,6,2.8
938,7,3.19
938,8,3.32
938,9,3.79
938,10,4.31
938,11,4.52
938,12,4.69
939,1,0.88
939,2,1.57
939,3,2.36
939,4,2.5
939,5,2.61
939,6,3.1
939,7,3.51
939,8,4.04
939,9,4.52
939,10,4.96
939,11,5.46
939,12,6.01
940,1,0.7
940,2,1.07
940,3,1.84
940,4,2.54
940,5,3.05
940,6,3.9
940,7,4.73
940,8,5.16
940,9,5.41
940,10,5.85
940,11,6.57
940,12,7.0
941,1,0.69
941,2,1.18
941,3,2.07
941,4,2.54
941,5,2.8
941,6,3.74
941,7,4.57
941,8,5.51
941,9,6.48
941,10,7.01
941,11,7.78
941,12,8.31
942,1,0.73
942,2,1.68
942,3,2.0
942,4,2.32
942,5,2.72
942,6,3.53
942,7,3.98
942,8,4.9
942,9,5.57
942,10,5.81
942,11,6.64
942,12,7.39
943,1,0.63
943,2,1.31
943,3,1.52
943,4,1.92
943,5,2.35
943,6,2.75
943,7,3.54
943,8,4.49
943,9,5.12
943,10,5.35
943,11,6.03
943,12,6.24
944,1,0.26
944,2,0.49
944,3,1.18
944,4,1.29
944,5,2.01
944,6,2.49
944,7,3.0
944,8,3.63
944,9,4.52
944,10,5.11
944,11,5.72
944,12,6.51
945,1,0.14
945,2,0.79
945,3,1.3
945,4,1.73
945,5,2.41
945,6,2.65
945,7,3.54
945,8,3.82
945,9,4.51
945,10,4.7
945,11,5.6
945,12,5.9
946,1,0.75
946,2,0.88
946,3,1.58
946,4,2.21
946,5,2.77
946,6,3.61
946,7,3.78
946,8,4.6
946,9,4.85
946,10,5.69
946,11,5.85
946,12,6.62
947,1,0.12
947,2,0.65
947,3,1.18
947,4,2.04
947,5,2.62
947,6,2.87
947,7,3.17
947,8,4.09
947,9,4.75
947,10,5.12
947,11,6.08
947,12,6.54
948,1,0.2
948,2,0.6
948,3,1.34
948,4,1.95
948,5,2.64
948,6,3.15
948,7,3.42
948,8,4.28
948,9,4.39
948,10,4.94
948,11,5.11
948,12,5.26
949,1,0.84
949,2,1.02
949,3,1.35
949,4,2.03
949,5,2.55
949,6,3.29
949,7,3.81
949,8,4.24
949,9,5.03
949,10,5.66
949,11,6.1
949,12,7.08
950,1,0.35
950,2,0.63
950,3,1.18
950,4,1.68
950,5,1.95
950,6,2.09
950,7,2.58
950,8,3.23
950,9,3.59
950,10,4.04
950,11,5.0
950,12,5.18
951,1,0.51
951,2,1.01
951,3,1.68
951,4,1.99
951,5,2.6
951,6,2.92
951,7,3.26
951,8,3.63
951,9,3.87
951,10,4.66
951,11,5.09
951,12,5.9
952,1,0.6
952,2,1.18
952,3,1.43
952,4,2.19
952,5,2.34
952,6,2.97
952,7,3.67
952,8,4.06
952,9,4.95
952,10,5.11
952,11,5.21
952,12,5.85
953,1,0.5
953,2,1.32
953,3,1.72
953,4,2.64
953,5,3.09
953,6,3.95
953,7,4.1
953,8,4.45
953,9,4.86
953,10,5.44
953,11,5.57
953,12,6.52
954,1,0.97
954,2,1.76
954,3,2.31
954,4,3.28
954,5,3.78
954,6,4.04
954,7,4.23
954,8,5.2
954,9,5.4
954,10,5.67
954,11,6.14
954,12,6.27
955,1,0.11
955,2,0.38
955,3,0.57
955,4,0.84
955,5,1.59
955,6,2.28
955,7,2.5
955,8,3.29
955,9,4.25
955,10,4.36
955,11,5.17
955,12,5.56
956,1,0.88
956,2,1.43
956,3,1.88
956,4,2.67
956,5,3.61
956,6,4.41
956,7,4.58
956,8,5.52
956,9,5.74
956,10,6.32
956,11,7.13
956,12,7.94
957,1,0.33
957,2,0.81
957,3,1.25
957,4,1.37
957,5,1.79
957,6,2.39
957,7,2.71
957,8,3.39
957,9,3.54
957,10,4.12
957,11,4.72
957,12,5.24
958,1,0.72
958,2,1.6
958,3,2.0
958,4,2.56
958,5,2.86
958,6,3.24
958,7,3.45
958,8,3.79
958,9,4.42
958,10,4.59
958,11,5.48
958,12,6.07
959,1,0.3
959,2,0.88
959,3,1.49
959,4,1.74
959,5,2.3
959,6,2.94
959,7,3.53
959,8,3.95
959,9,4.5
959,10,5.23
959,11,5.83
959,12,6.7
960,1,0.5
960,2,0.77
960,3,1.47
960,4,2.21
960,5,2.85
960,6,3.28
960,7,3.84
960,8,3.97
960,9,4.89
960,10,5.27
960,11,5.97
960,12,6.65
961,1,0.46
961,2,0.86
961,3,1.06
961,4,1.49
961,5,2.38
961,6,3.34
961,7,4.0
961,8,4.37
961,9,4.89
961,10,5.85
961,11,6.28
961,12,6.62
962,1,0.86
962,2,1.73
962,3,1.84
962,4,1.99
962,5,2.9
962,6,3.57
962,7,4.11
962,8,4.91
962,9,5.13
962,10,5.88
962,11,6.31
962,12,6.68
963,1,0.75
963,2,0.98
963,3,1.8
963,4,1.94
963,5,2.5
963,6,2.89
963,7,3.72
963,8,4.1
963,9,4.62
963,10,5.2
963,11,5.32
963,12,5.88
964,1,0.4
964,2,0.83
964,3,1.08
964,4,2.03
964,5,2.35
964,6,3.25
964,7,4.15
964,8,4.41
964,9,4.86
964,10,5.68
964,11,6.16
964,12,6.87
965,1,0.13
965,2,0.35
965,3,1.33
965,4,2.24
965,5,2.41
965,6,3.1
965,7,3.84
965,8,4.48
965,9,5.34
965,10,6.29
965,11,6.47
965,12,7.41
966,1,0.57
966,2,1.5
966,3,2.13
966,4,2.52
966,5,3.0
966,6,3.15
966,7,3.58
966,8,4.18
966,9,4.49
966,10,4.74
966,11,4.96
966,12,5.23
967,1,0.53
967,2,1.44
967,3,1.89
967,4,2.28
967,5,2.6
967,6,3.54
967,7,3.68
967,8,4.44
967,9,5.41
967,10,5.92
967,11,6.12
967,12,6.3
968,1,0.25
968,2,1.09
968,3,1.31
968,4,1.82
968,5,2.07
968,6,2.51
968,7,3.45
968,8,3.98
968,9,4.66
968,10,5.31
968,11,5.95
968,12,6.8
969,1,0.97
969,2,1.57
969,3,2.25
969,4,2.56
969,5,3.53
969,6,4.42
969,7,4.53
969,8,5.26
969,9,5.83
969,10,6.14
969,11,6.49
969,12,7.1
970,1,0.32
970,2,0.54
970,3,1.32
970,4,2.19
970,5,2.41
970,6,2.64
970,7,3.38
970,8,4.34
970,9,5.09
970,10,6.05
970,11,7.0
970,12,7.82
971,1,0.62
971,2,1.48
971,3,1.97
971,4,2.18
971,5,2.62
971,6,2.9
971,7,3.43
971,8,4.08
971,9,4.26
971,10,4.48
971,11,5.35
971,12,5.47
972,1,0.26
972,2,0.55
972,3,1.07
972,4,1.72
972,5,2.54
972,6,3.24
972,7,4.1
972,8,4.21
972,9,5.02
972,10,5.98
972,11,6.77
972,12,7.04
973,1,0.35
973,2,0.85
973,3,1.16
973,4,2.02
973,5,2.46
973,6,2.7
973,7,3.31
973,8,3.59
973,9,3.77
973,10,4.38
973,11,4.78
973,12,5.43
974,1,0.68
974,2,1.57
974,3,2.49
974,4,2.89
974,5,3.06
974,6,3.85
974,7,4.72
974,8,4.95
974,9,5.73
974,10,6.43
974,11,7.02
974,12,7.5
975,1,0.4
975,2,1.35
975,3,2.12
975,4,2.56
975,5,3.28
975,6,3.57
975,7,3.79
975,8,4.49
975,9,4.78
975,10,5.59
975,11,6.31
975,12,7.25
976,1,0.61
976,2,1.48
976,3,1.67
976,4,2.04
976,5,2.48
976,6,2.84
976,7,3.13
976,8,3.24
976,9,3.41
976,10,4.1
976,11,4.4
976,12,5.01
977,1,0.39
977,2,0.69
977,3,1.64
977,4,1.9
977,5,2.12
977,6,2.8
977,7,3.22
977,8,4.04
977,9,4.15
977,10,4.4
977,11,4.96
977,12,5.5
978,1,0.67
978,2,1.24
978,3,1.53
978,4,1.97
978,5,2.36
978,6,3.22
978,7,3.37
978,8,4.24
978,9,4.93
978,10,5.7
978,11,6.14
978,12,7.05
979,1,0.92
979,2,1.53
979,3,1.68
979,4,2.55
979,5,2.83
979,6,3.29
979,7,4.03
979,8,4.46
979,9,5.26
979,10,5.7
979,11,6.15
979,12,6.37
980,1,0.69
980,2,1.22
980,3,1.59
980,4,1.81
980,5,2.27
980,6,2.53
980,7,2.89
980,8,3.02
980,9,3.5
980,10,4.08
980,11,4.81
980,12,5.34
981,1,0.52
981,2,1.39
981,3,2.3
981,4,2.96
981,5,3.54
981,6,3.98
981,7,4.6
981,8,5.12
981,9,5.27
981,10,5.76
981,11,6.58
981,12,6.94
982,1,0.97
982,2,1.16
982,3,2.05
982,4,2.16
982,5,2.93
982,6,3.56
982,7,4.44
982,8,4.63
982,9,5.54
982,10,6.17
982,11,6.38
982,12,7.25
983,1,0.79
983,2,1.52
983,3,2.12
983,4,2.9
983,5,3.65
983,6,3.96
983,7,4.69
983,8,4.9
983,9,5.56
983,10,5.68
983,11,6.14
983,12,6.68
984,1,0.94
984,2,1.24
984,3,1.65
984,4,2.48
984,5,2.92
984,6,3.3
984,7,3.74
984,8,4.61
984,9,5.25
984,10,6.18
984,11,6.94
984,12,7.66
985,1,0.92
985,2,1.34
985,3,2.01
985,4,2.93
985,5,3.73
985,6,4.17
985,7,4.28
985,8,4.39
985,9,4.72
985,10,5.2
985,11,5.86
985,12,5.97
986,1,0.74
986,2,0.94
986,3,1.86
986,4,2.04
986,5,2.64
986,6,3.28
986,7,3.38
986,8,4.03
986,9,4.83
986,10,5.58
986,11,5.83
986,12,6.16
987,1,0.47
987,2,0.96
987,3,1.42
987,4,1.92
987,5,2.72
987,6,3.57
987,7,3.98
987,8,4.29
987,9,5.06
987,10,5.8
987,11,6.67
987,12,7.5
988,1,0.17
988,2,1.0
988,3,1.74
988,4,2.05
988,5,2.58
988,6,2.84
988,7,3.64
988,8,4.61
988,9,4.84
988,10,5.22
988,11,5.84
988,12,6.48
989,1,0.61
989,2,0.98
989,3,1.86
989,4,2.39
989,5,2.76
989,6,3.73
989,7,3.91
989,8,4.47
989,9,4.94
989,10,5.77
989,11,6.2
989,12,7.1
990,1,0.19
990,2,0.64
990,3,1.44
990,4,1.7
990,5,2.29
990,6,2.87
990,7,3.49
990,8,3.81
990,9,4.38
990,10,4.98
990,11,5.57
990,12,6.51
991,1,0.36
991,2,1.07
991,3,1.97
991,4,2.18
991,5,2.95
991,6,3.66
991,7,4.07
991,8,4.62
991,9,4.84
991,10,5.74
991,11,5.84
991,12,6.54
992,1,0.24
992,2,0.53
992,3,0.9
992,4,1.87
992,5,2.73
992,6,2.86
992,7,3.81
992,8,4.21
992,9,4.35
992,10,5.02
992,11,5.8
992,12,6.4
993,1,0.71
993,2,1.26
993,3,1.38
993,4,1.62
993,5,2.08
993,6,2.79
993,7,2.93
993,8,3.45
993,9,3.7
993,10,4.07
993,11,4.4
993,12,4.93
994,1,0.1
994,2,0.71
994,3,1.2
994,4,1.88
994,5,2.63
994,6,3.3
994,7,4.06
994,8,4.22
994,9,4.38
994,10,4.58
994,11,4.81
994,12,5.01
995,1,0.91
995,2,1.48
995,3,2.21
995,4,2.78
995,5,3.33
995,6,4.06
995,7,4.24
995,8,4.9
995,9,5.34
995,10,6.26
995,11,6.9
995,12,7.42
996,1,0.76
996,2,0.98
996,3,1.85
996,4,2.72
996,5,3.57
996,6,4.48
996,7,5.04
996,8,5.85
996,9,6.2
996,10,7.15
996,11,7.6
996,12,7.78
997,1,0.6
997,2,1.36
997,3,1.74
997,4,2.36
997,5,2.78
997,6,3.53
997,7,4.35
997,8,5.04
997,9,5.86
997,10,6.35
997,11,6.45
997,12,7.09
998,1,0.32
998,2,1.04
998,3,1.71
998,4,1.87
998,5,2.78
998,6,3.22
998,7,3.42
998,8,3.82
998,9,3.98
998,10,4.66
998,11,5.55
998,12,6.41
999,1,0.87
999,2,1.16
999,3,2.06
999,4,2.36
999,5,2.54
999,6,3.24
999,7,3.44
999,8,3.87
999,9,4.38
999,10,4.51
999,11,5.34
999,12,5.52
1000,1,0.41
1000,2,1.25
1000,3,1.35
1000,4,1.5
1000,5,2.03
1000,6,2.5
1000,7,3.01
1000,8,3.44
1000,9,4.14
1000,10,4.55
1000,11,5.02
1000,12,5.94
